SpecCode,Genus,Species,SpeciesRefNo,Author,FBname,PicPreferredName,PicPreferredNameM,PicPreferredNameF,PicPreferredNameJ,FamCode,Subfamily,GenCode,SubGenCode,BodyShapeI,Source,AuthorRef,Remark,TaxIssue,Fresh,Brack,Saltwater,DemersPelag,AirBreathing,AirBreathingRef,AnaCat,MigratRef,DepthRangeShallow,DepthRangeDeep,DepthRangeRef,DepthRangeComShallow,DepthRangeComDeep,DepthComRef,LongevityWild,LongevityWildRef,LongevityCaptive,LongevityCapRef,Vulnerability,VulnerabilityClimate,Length,LTypeMaxM,LengthFemale,LTypeMaxF,MaxLengthRef,CommonLength,LTypeComM,CommonLengthF,LTypeComF,CommonLengthRef,Weight,WeightFemale,MaxWeightRef,Pic,PictureFemale,LarvaPic,EggPic,ImportanceRef,Importance,PriceCateg,PriceReliability,Remarks7,LandingStatistics,Landings,MainCatchingMethod,II,MSeines,MGillnets,MCastnets,MTraps,MSpears,MTrawls,MDredges,MLiftnets,MHooksLines,MOther,UsedforAquaculture,LifeCycle,AquacultureRef,UsedasBait,BaitRef,Aquarium,AquariumFishII,AquariumRef,GameFish,GameRef,Dangerous,DangerousRef,Electrogenic,ElectroRef,Complete,GoogleImage,Comments,Profile,PD50,Emblematic,Entered.x,DateEntered.x,Modified.x,DateModified.x,Expert.x,DateChecked.x,TS.x,sci_name,autoctr,StockCode,MaturityRefNo,Sex,AgeMatMin,AgeMatMin2,AgeMatRef,tm,Number,r2,SE_tm,SD_tm,LCL_tm,UCL_tm,LengthMatMin,LengthMatMin2,Type1,LengthMatRef,Lm,LCL_Lm,SD_Lm,LmaxLm,LmaxLmType,LmaxLmRef,UCL_Lm,SE_Lm,Locality,C_Code,E_CODE,Comment,Entered.y,DateEntered.y,Modified.y,DateModified.y,Expert.y,DateChecked.y,TS.y
3372,Lepomis,gibbosus,86798,"(Linnaeus, 1758)",Pumpkinseed,Legib_u7.jpg,NA,NA,NA,302,NA,4789,NA,short and / or deep,O,NA,NA,0,1,1,0,benthopelagic,WaterAssumed,NA,potamodromous,51243,0,41,1998,NA,NA,NA,12,72493,13,72462,49.37,NA,40,TL,NA,NA,86798,9.899999618530273,TL,NA,NA,12193,630,NA,4699,LEGIB_U1,NA,NA,NA,9696,subsistence fisheries,unknown,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,never/rarely,NA,NA,never/rarely,NA,commercial,based mainly on breeding,7020,1,4699,potential pest,NA,no special ability,NA,NA,1,"Inhabits vegetated lakes and ponds, as well as quiet pools of creeks and small rivers (Ref. 86798).  Feeds on small fishes and other vertebrates (Ref. 1998), as well as fish eggs (Ref. 2058).  Adtults rarely form schools but occur in pairs or loose aggregations of three to four individuals; young individuals aggregate in fairly large schools (Ref. 120693). An introduced species in Europe which avoids swift waters and occurs in estuaries with a salinity up to 18.2 ppt  (Ref. 59043).  Reported in Europe to prey on a wide variety of invertebrates (Ref. 59043).  Considered undesirable catch (Ref. 30578).",NA,0.5001000165939331,0,1,1991-05-01T00:00:00Z,10,2020-01-24T00:00:00Z,97,2003-01-28T00:00:00Z,NA,Lepomis gibbosus,5356,3568,56550,female,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cottesmore/1994,826A,NA,"Gonads appeared at age 1, but 1st maturity achieved at age 3+ (Ref. 56550). The British population of pumpkinseeds matured a year later than the south and central European populations (Ref. 56552).",97,2006-03-27T00:00:00Z,97,2006-03-27T00:00:00Z,NA,NA,NA
3372,Lepomis,gibbosus,86798,"(Linnaeus, 1758)",Pumpkinseed,Legib_u7.jpg,NA,NA,NA,302,NA,4789,NA,short and / or deep,O,NA,NA,0,1,1,0,benthopelagic,WaterAssumed,NA,potamodromous,51243,0,41,1998,NA,NA,NA,12,72493,13,72462,49.37,NA,40,TL,NA,NA,86798,9.899999618530273,TL,NA,NA,12193,630,NA,4699,LEGIB_U1,NA,NA,NA,9696,subsistence fisheries,unknown,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,never/rarely,NA,NA,never/rarely,NA,commercial,based mainly on breeding,7020,1,4699,potential pest,NA,no special ability,NA,NA,1,"Inhabits vegetated lakes and ponds, as well as quiet pools of creeks and small rivers (Ref. 86798).  Feeds on small fishes and other vertebrates (Ref. 1998), as well as fish eggs (Ref. 2058).  Adtults rarely form schools but occur in pairs or loose aggregations of three to four individuals; young individuals aggregate in fairly large schools (Ref. 120693). An introduced species in Europe which avoids swift waters and occurs in estuaries with a salinity up to 18.2 ppt  (Ref. 59043).  Reported in Europe to prey on a wide variety of invertebrates (Ref. 59043).  Considered undesirable catch (Ref. 30578).",NA,0.5001000165939331,0,1,1991-05-01T00:00:00Z,10,2020-01-24T00:00:00Z,97,2003-01-28T00:00:00Z,NA,Lepomis gibbosus,6285,3568,59043,unsexed,1,3,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Europe,NA,NA,NA,1790,2008-01-30T19:44:11Z,1,2021-10-01T00:00:00Z,NA,NA,NA
3372,Lepomis,gibbosus,86798,"(Linnaeus, 1758)",Pumpkinseed,Legib_u7.jpg,NA,NA,NA,302,NA,4789,NA,short and / or deep,O,NA,NA,0,1,1,0,benthopelagic,WaterAssumed,NA,potamodromous,51243,0,41,1998,NA,NA,NA,12,72493,13,72462,49.37,NA,40,TL,NA,NA,86798,9.899999618530273,TL,NA,NA,12193,630,NA,4699,LEGIB_U1,NA,NA,NA,9696,subsistence fisheries,unknown,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,never/rarely,NA,NA,never/rarely,NA,commercial,based mainly on breeding,7020,1,4699,potential pest,NA,no special ability,NA,NA,1,"Inhabits vegetated lakes and ponds, as well as quiet pools of creeks and small rivers (Ref. 86798).  Feeds on small fishes and other vertebrates (Ref. 1998), as well as fish eggs (Ref. 2058).  Adtults rarely form schools but occur in pairs or loose aggregations of three to four individuals; young individuals aggregate in fairly large schools (Ref. 120693). An introduced species in Europe which avoids swift waters and occurs in estuaries with a salinity up to 18.2 ppt  (Ref. 59043).  Reported in Europe to prey on a wide variety of invertebrates (Ref. 59043).  Considered undesirable catch (Ref. 30578).",NA,0.5001000165939331,0,1,1991-05-01T00:00:00Z,10,2020-01-24T00:00:00Z,97,2003-01-28T00:00:00Z,NA,Lepomis gibbosus,9914,3568,120610,unsexed,2,3,120610,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ontario,124,NA,NA,10,2019-06-26T00:00:00Z,1,2021-10-01T00:00:00Z,NA,NA,NA
3372,Lepomis,gibbosus,86798,"(Linnaeus, 1758)",Pumpkinseed,Legib_u7.jpg,NA,NA,NA,302,NA,4789,NA,short and / or deep,O,NA,NA,0,1,1,0,benthopelagic,WaterAssumed,NA,potamodromous,51243,0,41,1998,NA,NA,NA,12,72493,13,72462,49.37,NA,40,TL,NA,NA,86798,9.899999618530273,TL,NA,NA,12193,630,NA,4699,LEGIB_U1,NA,NA,NA,9696,subsistence fisheries,unknown,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,never/rarely,NA,NA,never/rarely,NA,commercial,based mainly on breeding,7020,1,4699,potential pest,NA,no special ability,NA,NA,1,"Inhabits vegetated lakes and ponds, as well as quiet pools of creeks and small rivers (Ref. 86798).  Feeds on small fishes and other vertebrates (Ref. 1998), as well as fish eggs (Ref. 2058).  Adtults rarely form schools but occur in pairs or loose aggregations of three to four individuals; young individuals aggregate in fairly large schools (Ref. 120693). An introduced species in Europe which avoids swift waters and occurs in estuaries with a salinity up to 18.2 ppt  (Ref. 59043).  Reported in Europe to prey on a wide variety of invertebrates (Ref. 59043).  Considered undesirable catch (Ref. 30578).",NA,0.5001000165939331,0,1,1991-05-01T00:00:00Z,10,2020-01-24T00:00:00Z,97,2003-01-28T00:00:00Z,NA,Lepomis gibbosus,9938,3568,120693,mixed,NA,NA,120694,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,840,NA,NA,10,2019-07-25T00:00:00Z,NA,2019-07-25T00:00:00Z,NA,NA,NA
3375,Lepomis,macrochirus,5723,"Rafinesque, 1819",Bluegill,Lemac_m0.jpg,NA,NA,NA,302,NA,4789,NA,short and / or deep,O,NA,NA,0,1,0,0,benthopelagic,WaterAssumed,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,72462,8.170000076293945,273,33.46,NA,41,TL,NA,NA,5723,19.049999237060547,TL,NA,NA,12193,2150,NA,4699,LEMAC_U0,NA,NA,NA,27639,minor commercial,unknown,NA,NA,NA,NA, , ,0,0,0,0,0,0,0,0,1,0,commercial, ,1739,never/rarely,NA,commercial,based mainly on capture,1672,1,4699,potential pest,NA,no special ability,NA,NA,1,"Adults are found frequently in lakes, ponds, reservoirs and sluggish streams (Ref. 5723, 10294); occur primarily in reservoirs in Hawaii; preferably live in deep weed beds (Ref. 5723).  Active mainly during dusk and dawn.  They feed upon snails, small crayfish, insects, worms and small minnows (Ref. 5723).  Young feed on crustaceans, insects and worms (Ref. 5723, 10294).",NA,0.5001000165939331,0,1,1991-05-01T00:00:00Z,2,2014-07-11T00:00:00Z,1,1994-04-26T00:00:00Z,NA,Lepomis macrochirus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3377,Lepomis,megalotis,5723,"(Rafinesque, 1820)",Longear sunfish,Lemeg_u2.jpg,Lemeg_m1.jpg,NA,NA,302,NA,4789,NA,short and / or deep,O,NA,"<i>Lepomis peltastes</i> Cope, 1870 is considered as a valid species in Page & Burr (2011: Ref. 86798).",1,1,0,0,benthopelagic,WaterAssumed,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,12193,12,72462,49.96,NA,24,TL,NA,NA,5723,11.5,TL,NA,NA,4543,790,NA,4699,NA,NA,NA,NA,NA,NA,unknown,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,never/rarely,NA,public aquariums,NA,273,0,NA,harmless,NA,no special ability,NA,NA,1,"Nearly always found in shallow water, preferring habitats with dense vegetation in small lakes, ponds and slow moving rivers and streams.  Feed on small aquatic invertebrates, insects, and occasionally small fishes.  (Ref. 4543, 10294).",NA,0.5001000165939331,0,1,1991-05-01T00:00:00Z,65,2013-07-18T00:00:00Z,1,1994-04-26T00:00:00Z,NA,Lepomis megalotis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2851,Luxilus,cornutus,86798,"(Mitchill, 1817)",Common shiner,Lucor_u4.jpg,NA,NA,NA,756,Pogonichthyinae,10166,NA,fusiform / normal,O,NA,NA,0,1,0,0,demersal,WaterAssumed,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,72462,NA,NA,16.38,NA,18,TL,NA,NA,86798,8.300000190734863,TL,NA,NA,12193,NA,NA,NA,NA,NA,NA,NA,NA,NA,unknown,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,never/rarely,NA,NA,never/rarely,NA,never/rarely,NA,NA,0,NA,harmless,NA,no special ability,NA,NA,1,"Inhabits rocky pools near riffles in clear, cool creeks and small to medium rivers.  Sometimes occurs in lakes in northern part of range (Ref. 86798).  Oviparous (Ref. 205), nest spawners (Ref. 52559).  Frequently hybridizes with <i>Luxilus chrysocephalus</i> in areas where the ranges of these two species overlap (Ref. 86798).",NA,0.5019999742507935,0,1,1991-05-01T00:00:00Z,10,2016-08-08T00:00:00Z,10,1994-05-14T00:00:00Z,NA,Luxilus cornutus,5817,3047,52559,unsexed,NA,NA,58612,1,NA,NA,NA,NA,NA,NA,NA,NA,SL,58612,7.400000095367432,NA,NA,NA,NA,NA,NA,NA,Ontario,124,NA,NA,2,2007-08-14T00:00:00Z,NA,2007-08-14T00:00:00Z,NA,NA,NA
3384,Micropterus,punctulatus,5723,"(Rafinesque, 1819)",Spotted bass,Mipun_u0.jpg,NA,NA,Mipun_j0.jpg,302,NA,4289,NA,short and / or deep,O,NA,NA,0,1,0,0,demersal,WaterAssumed,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,12193,NA,NA,45.4,NA,63.5,TL,NA,NA,40637,30,TL,NA,NA,12193,4650,NA,40637,NA,NA,NA,NA,NA,NA,unknown,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,never/rarely,NA,NA,NA,NA,NA,NA,NA,1,4699,harmless,NA,no special ability,NA,NA,1,"Inhabit clear, gravelly flowing pools and runs of creeks and small to medium rivers (Ref. 6465); also found in streams, lakes and reservoirs (Ref. 10294).  Juveniles feed on small crustaceans and midge larvae while adults eat insects, larger crustaceans, frogs, worms, grubs and small fish (Ref. 6465, 10294).",NA,0.5001000165939331,0,1,1991-05-01T00:00:00Z,65,2021-07-19T00:00:00Z,10,1994-06-02T00:00:00Z,NA,Micropterus punctulatus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3385,Micropterus,salmoides,86798,"(Lacepède, 1802)",Largemouth black bass,Misal_u1.jpg,NA,NA,NA,302,NA,4289,NA,fusiform / normal,O,NA,NA,0,1,0,0,benthopelagic,WaterAssumed,NA,NA,NA,0,6,1998,NA,NA,NA,23,46974,11,72462,42.43,NA,97,TL,NA,NA,86798,40,TL,NA,NA,556,10090,NA,4699,MISAL_U1,NA,NA,NA,9696,minor commercial,unknown,NA,NA,NA,NA,hooks and lines,NA,0,0,0,0,0,0,0,0,0,0,commercial,NA,12108,never/rarely,NA,public aquariums,based mainly on capture,9183,1,4699,potential pest,NA,no special ability,NA,NA,1,"Inhabit lakes, ponds, swamps, and backwaters and pools of creeks, and small to large rivers (Ref. 86798).  Usually found over mud or sand and common in impoundments (Ref. 5723).  They prefer quiet, clear water and over-grown banks.  Adults feed on fishes, crayfish and frogs; young feed on crustaceans, insects and small fishes.  Sometimes cannibalistic.  They don't feed during spawning; as well as when the water temperature is below 5°C and above 37°C (Ref. 30578).  Builds nest  at 25 mm-203 mm deep (Ref. 1998). An introduced species in Europe reported to avoid fast-flowing waters and to occur in estuaries with a salinity up to 13 ppt (Ref. 59043).  Popular game fish in North America.  Preyed upon by herons, bitterns, and kingfishers (Ref. 1998).  Excellent food fish (Ref. 1998).",NA,0.5001000165939331,0,1,1991-05-01T00:00:00Z,10,2019-08-17T00:00:00Z,97,2003-03-24T00:00:00Z,NA,Micropterus salmoides,3542,3581,6258,female,4,5,6258,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not stated,826,NA,NA,2,2001-11-23T00:00:00Z,1,2021-10-01T00:00:00Z,NA,NA,NA
3385,Micropterus,salmoides,86798,"(Lacepède, 1802)",Largemouth black bass,Misal_u1.jpg,NA,NA,NA,302,NA,4289,NA,fusiform / normal,O,NA,NA,0,1,0,0,benthopelagic,WaterAssumed,NA,NA,NA,0,6,1998,NA,NA,NA,23,46974,11,72462,42.43,NA,97,TL,NA,NA,86798,40,TL,NA,NA,556,10090,NA,4699,MISAL_U1,NA,NA,NA,9696,minor commercial,unknown,NA,NA,NA,NA,hooks and lines,NA,0,0,0,0,0,0,0,0,0,0,commercial,NA,12108,never/rarely,NA,public aquariums,based mainly on capture,9183,1,4699,potential pest,NA,no special ability,NA,NA,1,"Inhabit lakes, ponds, swamps, and backwaters and pools of creeks, and small to large rivers (Ref. 86798).  Usually found over mud or sand and common in impoundments (Ref. 5723).  They prefer quiet, clear water and over-grown banks.  Adults feed on fishes, crayfish and frogs; young feed on crustaceans, insects and small fishes.  Sometimes cannibalistic.  They don't feed during spawning; as well as when the water temperature is below 5°C and above 37°C (Ref. 30578).  Builds nest  at 25 mm-203 mm deep (Ref. 1998). An introduced species in Europe reported to avoid fast-flowing waters and to occur in estuaries with a salinity up to 13 ppt (Ref. 59043).  Popular game fish in North America.  Preyed upon by herons, bitterns, and kingfishers (Ref. 1998).  Excellent food fish (Ref. 1998).",NA,0.5001000165939331,0,1,1991-05-01T00:00:00Z,10,2019-08-17T00:00:00Z,97,2003-03-24T00:00:00Z,NA,Micropterus salmoides,3541,3581,6258,male,3,4,6258,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not stated,826,NA,NA,2,2001-11-23T00:00:00Z,1,2021-10-01T00:00:00Z,NA,NA,NA
3385,Micropterus,salmoides,86798,"(Lacepède, 1802)",Largemouth black bass,Misal_u1.jpg,NA,NA,NA,302,NA,4289,NA,fusiform / normal,O,NA,NA,0,1,0,0,benthopelagic,WaterAssumed,NA,NA,NA,0,6,1998,NA,NA,NA,23,46974,11,72462,42.43,NA,97,TL,NA,NA,86798,40,TL,NA,NA,556,10090,NA,4699,MISAL_U1,NA,NA,NA,9696,minor commercial,unknown,NA,NA,NA,NA,hooks and lines,NA,0,0,0,0,0,0,0,0,0,0,commercial,NA,12108,never/rarely,NA,public aquariums,based mainly on capture,9183,1,4699,potential pest,NA,no special ability,NA,NA,1,"Inhabit lakes, ponds, swamps, and backwaters and pools of creeks, and small to large rivers (Ref. 86798).  Usually found over mud or sand and common in impoundments (Ref. 5723).  They prefer quiet, clear water and over-grown banks.  Adults feed on fishes, crayfish and frogs; young feed on crustaceans, insects and small fishes.  Sometimes cannibalistic.  They don't feed during spawning; as well as when the water temperature is below 5°C and above 37°C (Ref. 30578).  Builds nest  at 25 mm-203 mm deep (Ref. 1998). An introduced species in Europe reported to avoid fast-flowing waters and to occur in estuaries with a salinity up to 13 ppt (Ref. 59043).  Popular game fish in North America.  Preyed upon by herons, bitterns, and kingfishers (Ref. 1998).  Excellent food fish (Ref. 1998).",NA,0.5001000165939331,0,1,1991-05-01T00:00:00Z,10,2019-08-17T00:00:00Z,97,2003-03-24T00:00:00Z,NA,Micropterus salmoides,6286,3581,59043,unsexed,1,4,NA,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Europe,NA,NA,Doubtful tm.,1790,2008-01-30T19:51:48Z,1,2021-10-01T00:00:00Z,NA,NA,NA
3385,Micropterus,salmoides,86798,"(Lacepède, 1802)",Largemouth black bass,Misal_u1.jpg,NA,NA,NA,302,NA,4289,NA,fusiform / normal,O,NA,NA,0,1,0,0,benthopelagic,WaterAssumed,NA,NA,NA,0,6,1998,NA,NA,NA,23,46974,11,72462,42.43,NA,97,TL,NA,NA,86798,40,TL,NA,NA,556,10090,NA,4699,MISAL_U1,NA,NA,NA,9696,minor commercial,unknown,NA,NA,NA,NA,hooks and lines,NA,0,0,0,0,0,0,0,0,0,0,commercial,NA,12108,never/rarely,NA,public aquariums,based mainly on capture,9183,1,4699,potential pest,NA,no special ability,NA,NA,1,"Inhabit lakes, ponds, swamps, and backwaters and pools of creeks, and small to large rivers (Ref. 86798).  Usually found over mud or sand and common in impoundments (Ref. 5723).  They prefer quiet, clear water and over-grown banks.  Adults feed on fishes, crayfish and frogs; young feed on crustaceans, insects and small fishes.  Sometimes cannibalistic.  They don't feed during spawning; as well as when the water temperature is below 5°C and above 37°C (Ref. 30578).  Builds nest  at 25 mm-203 mm deep (Ref. 1998). An introduced species in Europe reported to avoid fast-flowing waters and to occur in estuaries with a salinity up to 13 ppt (Ref. 59043).  Popular game fish in North America.  Preyed upon by herons, bitterns, and kingfishers (Ref. 1998).  Excellent food fish (Ref. 1998).",NA,0.5001000165939331,0,1,1991-05-01T00:00:00Z,10,2019-08-17T00:00:00Z,97,2003-03-24T00:00:00Z,NA,Micropterus salmoides,9999,3581,120388,mixed,2,4,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Illinois,840,NA,NA,10,2019-08-07T00:00:00Z,1,2021-10-01T00:00:00Z,NA,NA,NA
3385,Micropterus,salmoides,86798,"(Lacepède, 1802)",Largemouth black bass,Misal_u1.jpg,NA,NA,NA,302,NA,4289,NA,fusiform / normal,O,NA,NA,0,1,0,0,benthopelagic,WaterAssumed,NA,NA,NA,0,6,1998,NA,NA,NA,23,46974,11,72462,42.43,NA,97,TL,NA,NA,86798,40,TL,NA,NA,556,10090,NA,4699,MISAL_U1,NA,NA,NA,9696,minor commercial,unknown,NA,NA,NA,NA,hooks and lines,NA,0,0,0,0,0,0,0,0,0,0,commercial,NA,12108,never/rarely,NA,public aquariums,based mainly on capture,9183,1,4699,potential pest,NA,no special ability,NA,NA,1,"Inhabit lakes, ponds, swamps, and backwaters and pools of creeks, and small to large rivers (Ref. 86798).  Usually found over mud or sand and common in impoundments (Ref. 5723).  They prefer quiet, clear water and over-grown banks.  Adults feed on fishes, crayfish and frogs; young feed on crustaceans, insects and small fishes.  Sometimes cannibalistic.  They don't feed during spawning; as well as when the water temperature is below 5°C and above 37°C (Ref. 30578).  Builds nest  at 25 mm-203 mm deep (Ref. 1998). An introduced species in Europe reported to avoid fast-flowing waters and to occur in estuaries with a salinity up to 13 ppt (Ref. 59043).  Popular game fish in North America.  Preyed upon by herons, bitterns, and kingfishers (Ref. 1998).  Excellent food fish (Ref. 1998).",NA,0.5001000165939331,0,1,1991-05-01T00:00:00Z,10,2019-08-17T00:00:00Z,97,2003-03-24T00:00:00Z,NA,Micropterus salmoides,9921,3581,120614,female,4,5,120614,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ontario,124,NA,NA,10,2019-06-26T00:00:00Z,1,2021-10-01T00:00:00Z,NA,NA,NA
3385,Micropterus,salmoides,86798,"(Lacepède, 1802)",Largemouth black bass,Misal_u1.jpg,NA,NA,NA,302,NA,4289,NA,fusiform / normal,O,NA,NA,0,1,0,0,benthopelagic,WaterAssumed,NA,NA,NA,0,6,1998,NA,NA,NA,23,46974,11,72462,42.43,NA,97,TL,NA,NA,86798,40,TL,NA,NA,556,10090,NA,4699,MISAL_U1,NA,NA,NA,9696,minor commercial,unknown,NA,NA,NA,NA,hooks and lines,NA,0,0,0,0,0,0,0,0,0,0,commercial,NA,12108,never/rarely,NA,public aquariums,based mainly on capture,9183,1,4699,potential pest,NA,no special ability,NA,NA,1,"Inhabit lakes, ponds, swamps, and backwaters and pools of creeks, and small to large rivers (Ref. 86798).  Usually found over mud or sand and common in impoundments (Ref. 5723).  They prefer quiet, clear water and over-grown banks.  Adults feed on fishes, crayfish and frogs; young feed on crustaceans, insects and small fishes.  Sometimes cannibalistic.  They don't feed during spawning; as well as when the water temperature is below 5°C and above 37°C (Ref. 30578).  Builds nest  at 25 mm-203 mm deep (Ref. 1998). An introduced species in Europe reported to avoid fast-flowing waters and to occur in estuaries with a salinity up to 13 ppt (Ref. 59043).  Popular game fish in North America.  Preyed upon by herons, bitterns, and kingfishers (Ref. 1998).  Excellent food fish (Ref. 1998).",NA,0.5001000165939331,0,1,1991-05-01T00:00:00Z,10,2019-08-17T00:00:00Z,97,2003-03-24T00:00:00Z,NA,Micropterus salmoides,9920,3581,120614,male,3,4,120614,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ontario,124,NA,NA,10,2019-06-26T00:00:00Z,1,2021-10-01T00:00:00Z,NA,NA,NA
3382,Micropterus,dolomieu,86798,"Lacepède, 1802",Smallmouth bass,Midol_u1.jpg,Midol_m2.jpg,NA,NA,302,NA,4289,NA,fusiform / normal,O,NA,NA,0,1,0,0,benthopelagic,WaterAssumed,NA,NA,NA,1,7,120820,NA,NA,NA,26,46974,11,273,49.1,NA,69,TL,NA,NA,86798,8,TL,NA,NA,3549,5410,NA,4699,MIDOL_U0,NA,NA,NA,1998,commercial,unknown,NA,NA,NA,NA, , ,0,0,0,0,0,0,1,0,1,1,never/rarely, ,NA,never/rarely,NA,public aquariums,based mainly on capture,9183,1,4699,potential pest,NA,no special ability,NA,NA,1,"Inhabits shallow rocky areas of lakes and clear and gravel-bottom runs and flowing pools of  rivers (Ref. 86798).  Young feed on plankton and immature aquatic insects while adults take in crayfish, fishes, and aquatic and terrestrial insects (Refs. 1998, 10294, 44091). Is sometimes cannibalistic (Ref. 30578).  Preyed upon by fishes and turtles (Ref. 1998).  Builds nest, usually at three or four feet deep (Ref. 120821).  Excellent food fish (Ref. 1998).",NA,0.5001000165939331,0,1,1991-05-01T00:00:00Z,10,2019-08-17T00:00:00Z,113,1996-01-25T00:00:00Z,NA,Micropterus dolomieu,3537,3578,32487,female,4,NA,40678,NA,NA,NA,NA,NA,NA,NA,22,NA,TL,40678,NA,NA,NA,NA,NA,NA,NA,NA,"Nebish Lake, Wisconsin",840,NA,NA,2,2001-11-21T00:00:00Z,NA,2001-11-21T00:00:00Z,NA,NA,NA
3382,Micropterus,dolomieu,86798,"Lacepède, 1802",Smallmouth bass,Midol_u1.jpg,Midol_m2.jpg,NA,NA,302,NA,4289,NA,fusiform / normal,O,NA,NA,0,1,0,0,benthopelagic,WaterAssumed,NA,NA,NA,1,7,120820,NA,NA,NA,26,46974,11,273,49.1,NA,69,TL,NA,NA,86798,8,TL,NA,NA,3549,5410,NA,4699,MIDOL_U0,NA,NA,NA,1998,commercial,unknown,NA,NA,NA,NA, , ,0,0,0,0,0,0,1,0,1,1,never/rarely, ,NA,never/rarely,NA,public aquariums,based mainly on capture,9183,1,4699,potential pest,NA,no special ability,NA,NA,1,"Inhabits shallow rocky areas of lakes and clear and gravel-bottom runs and flowing pools of  rivers (Ref. 86798).  Young feed on plankton and immature aquatic insects while adults take in crayfish, fishes, and aquatic and terrestrial insects (Refs. 1998, 10294, 44091). Is sometimes cannibalistic (Ref. 30578).  Preyed upon by fishes and turtles (Ref. 1998).  Builds nest, usually at three or four feet deep (Ref. 120821).  Excellent food fish (Ref. 1998).",NA,0.5001000165939331,0,1,1991-05-01T00:00:00Z,10,2019-08-17T00:00:00Z,113,1996-01-25T00:00:00Z,NA,Micropterus dolomieu,3536,3578,32487,male,3,NA,32487,NA,NA,NA,NA,NA,NA,NA,20,NA,TL,32487,NA,NA,NA,NA,NA,NA,NA,NA,"Nebish Lake, Wisconsin",840,NA,NA,2,2001-11-21T00:00:00Z,NA,2001-11-21T00:00:00Z,NA,NA,NA
