siteID,collectDate,temp_mean_30day,temp_sd_30day,temp_max_30day,temp_min_30day,n_days_30day
PRLA,2020-06-16,19.898344483177684,0.7908429386591749,22.17,18.37,12
PRLA,2020-06-22,20.2365662634012,0.8248548478792633,22.17,18.37,18
PRLA,2020-07-06,20.1387561459767,0.8220954666830493,21.97,18.37,16
PRLA,2020-07-07,20.197770444597367,0.8151147754022523,21.97,18.37,15
PRLA,2020-07-13,20.467647802187233,0.7943962631696171,21.97,18.37,9
PRLA,2020-07-15,20.83215431709787,0.3748760866109636,21.97,19.22,7
PRLA,2020-07-20,20.8391336382114,0.2995897892383706,21.64,20.04,2
PRLA,2021-06-30,21.71440041371158,1.0520662206591413,26.19,19.11,15
PRLA,2021-07-08,22.681936167247795,1.8161597188051637,28.64,19.11,23
PRLA,2021-07-13,22.695957982620218,1.6687905197080914,28.64,19.11,28
PRLA,2021-07-15,22.776178839334428,1.6406028164105981,28.64,19.11,30
PRLA,2021-07-21,23.12761633933443,1.632681900845147,28.64,19.11,30
PRLA,2021-07-29,24.199421087396445,1.2842389882994354,28.64,21.1,30
PRLA,2021-09-07,20.609208628841603,1.7328653393571198,26.61,17.76,30
PRLA,2021-09-09,20.25975694444444,1.6232324660685111,26.61,17.57,30
PRLA,2021-09-14,19.784965277777765,1.793835856145568,26.61,15.92,30
PRLA,2021-09-21,18.332039745862875,1.3551876048343816,21.61,14.54,30
PRLA,2021-09-27,17.406234190307323,1.888444753101501,20.98,13.13,30
PRLA,2021-11-02,14.8668058872485,4.3057561964130375,18.39,5.12,7
PRLA,2022-05-24,11.59408088235295,0.5344348566186891,12.94,10.51,4
PRLA,2022-06-25,20.23882578273794,2.516525263458549,27.61,14.55,24
PRLA,2022-07-06,21.395298374454537,1.8922748851519129,27.61,16.22,30
PRLA,2022-07-11,22.352973281650737,1.840322710082722,28.94,18.59,30
PRLA,2022-07-12,22.436849544276996,1.8453972891979786,28.94,18.59,30
PRLA,2022-07-13,22.502293988721444,1.8451607648048174,28.94,18.59,30
PRLA,2022-07-20,23.513432552435095,2.0423485248917532,29.29,18.91,29
PRLA,2022-08-04,24.021171598141883,1.4135039119682715,29.29,21.2,29
PRLA,2022-09-08,21.6408494765282,1.1075324687799437,28.03,19,30
PRLA,2022-09-12,21.270668920972643,1.4834824374432014,28.03,17.37,30
PRLA,2022-09-13,21.149120309861534,1.6054821462751152,28.03,17.35,30
PRLA,2022-09-20,19.710722222222227,2.253176440069222,23.86,15.17,30
PRLA,2022-09-26,18.225611111111114,2.414535190090924,22.37,13.36,30
PRLA,2022-10-31,8.573401300236407,3.484445090243493,16.62,4.05,30
PRLA,2022-11-01,8.331970744680852,3.378050790266089,16.62,4.05,30
PRLA,2023-05-15,15.48450473801562,1.326072958156742,17.76,13.3,5
PRLA,2023-05-17,16.211985785953186,1.6506709000040325,18.82,13.3,7
PRLA,2023-05-22,16.306123652917133,1.3907748621179137,18.82,13.3,12
PRLA,2023-06-28,22.935143981068727,1.8129160044476327,27.81,18.11,30
PRLA,2023-06-29,22.94507792809715,1.8017022472322852,27.81,18.11,30
PRLA,2023-07-01,23.002046033059816,1.779454778849888,27.81,18.11,30
PRLA,2023-07-05,23.046721285585072,1.818287812903989,27.81,18.11,30
PRLA,2023-07-10,22.410439838871557,1.3966775107907492,26.35,18.11,30
PRLA,2023-07-17,21.99477756438781,1.4626507362384518,26.35,18.11,30
PRLA,2023-07-24,21.744117148943168,1.3699699257105258,26.35,18.11,30
PRLA,2023-07-29,22.500015708298264,1.454626430495165,26.35,19.99,30
PRLA,2023-09-05,21.473868073356336,1.1163404153934608,24.32,18.92,30
PRLA,2023-09-08,21.187567899161984,1.047518254045893,24.32,18.92,30
PRLA,2023-09-12,20.762530459548458,1.2743277253995746,24.32,17.73,30
PRLA,2023-09-18,20.019105597574683,1.874896586657068,24.32,16.43,30
PRLA,2023-09-26,19.169222522639277,2.228558557849272,24.32,16.35,30
PRLA,2023-10-31,11.477519392730496,2.9860581170353857,18.42,8.79,24
PRLA,2023-11-01,11.197309782608697,2.7114141887704997,18.31,8.79,23
PRLA,2024-04-30,8.13410256410256,NA,8.29,7.89,1
PRLA,2024-05-08,9.39603454415954,1.27306958614328,11.75,7.7,9
PRLA,2024-06-29,18.921920462947238,1.9105999812666323,26.47,15.49,30
PRLA,2024-07-10,20.40420438195497,1.4215840769670547,26.47,17.42,30
PRLA,2024-07-11,20.650343184844548,1.6290338053188158,29.32,17.42,30
PRLA,2024-07-22,22.642326909796406,2.3601277774633282,29.32,18.68,30
PRLA,2024-07-24,23.014268434333935,2.438226020097461,29.32,19.11,30
PRLA,2024-07-25,23.09993122503161,2.4437789262298524,29.32,19.11,30
PRLA,2024-08-03,24.642057998081263,1.6829754232829286,29.32,19.85,30
PRLA,2024-09-04,21.15661780212727,1.2930498830945747,25.49,18.28,30
PRLA,2024-09-09,20.951839658852418,1.3422178539567347,25.49,18.18,30
PRLA,2024-09-10,20.930134896947653,1.3580072235146814,25.49,18.18,30
PRLA,2024-09-11,20.904431385444454,1.3656060712301341,25.49,18.18,30
PRLA,2024-09-16,20.74453170595727,1.4600835761018671,25.49,18.18,30
PRLA,2024-10-30,10.952911052716415,2.091090880669367,17.04,7.95,30
PRLA,2024-10-31,10.685723552716414,1.9403183236452892,14.97,7.49,30
PRPO,2018-06-27,21.368487916959186,1.7841312843981054,26.69,15.27,29
PRPO,2018-07-02,21.745116802892497,2.0965150615352157,27.77,15.27,30
PRPO,2018-07-09,22.87598800272402,1.6864401708225092,27.77,18.75,30
PRPO,2018-07-11,23.040468558279574,1.8102180016822016,27.77,18.75,30
PRPO,2018-07-16,23.687741721581993,1.6792760724002054,27.77,18.75,30
PRPO,2018-07-30,23.649141806206025,1.3923896434650935,26.77,19.89,30
PRPO,2018-08-01,23.545680779269997,1.4405811175988268,26.77,19.89,30
PRPO,2018-09-10,20.19914673403536,2.3615141274721174,26.5,15.8,30
PRPO,2018-09-11,19.96786534626461,2.1515747944699464,26.11,15.8,30
PRPO,2018-09-14,19.423316735153495,1.727833418768723,24.25,15.8,30
PRPO,2018-09-17,18.93010079283558,1.4343437612194614,23.7,15.8,30
PRPO,2018-10-02,14.662180956949745,4.289647003072055,21.2,6.61,30
PRPO,2018-10-29,6.681145833333334,1.563496023809545,9.24,4.22,8
PRPO,2018-10-30,6.519077380952382,1.6145552768939713,9.24,4.22,7
PRPO,2019-06-21,19.474548813975055,1.6958711576108658,25.74,16.64,23
PRPO,2019-07-01,20.039695545763696,1.9572910498232265,25.74,16.41,30
PRPO,2019-07-09,20.970588466313632,2.6167832584475064,27.01,16.41,30
PRPO,2019-07-11,21.29078291075808,2.5382424022758543,27.01,16.41,30
PRPO,2019-07-15,22.12573309178226,2.8185753733591303,28.31,16.41,30
PRPO,2019-07-24,24.119262961387268,1.7305239485551691,28.7,18.4,30
PRPO,2019-07-31,24.556686784115563,1.1701723958574597,28.7,21.72,30
PRPO,2019-09-10,19.021452747000527,1.691793073189177,22.55,15.19,30
PRPO,2019-09-19,17.992275921924076,2.0953543813503983,22.45,13.03,30
PRPO,2019-09-25,17.60082408977278,1.7242436007923871,21.84,13.03,30
PRPO,2019-10-28,6.122326005007561,3.4281357818852363,12.81,-0.12,23
PRPO,2019-10-29,5.842081353720027,3.2279049226559327,11.41,-0.12,22
PRPO,2020-06-08,20.133311984368227,0.6285073595604468,21.77,18.05,7
PRPO,2020-06-15,19.77800984223477,0.7935109121113199,21.92,18.05,14
PRPO,2020-06-16,19.818100852752455,0.7802520240933909,21.92,18.05,15
PRPO,2020-06-22,20.133038738853543,0.8520466694808265,22.23,18.05,21
PRPO,2020-07-06,21.842941484144564,2.3999275610866837,28.36,18.05,30
PRPO,2020-07-07,22.065123428589008,2.4408155240048743,28.36,18.05,30
PRPO,2020-07-13,23.010066494261057,2.2016780352321983,28.36,18.37,30
PRPO,2020-07-15,23.266747049816612,1.9391589244466696,28.36,19.32,30
PRPO,2020-07-20,23.65760785899536,1.6189425681234915,28.36,19.53,30
PRPO,2020-07-22,23.79289590247362,1.4389001099723537,28.36,19.53,30
PRPO,2020-08-19,23.76246415173147,1.1542356411049948,29.2,21.38,30
PRPO,2020-09-04,22.531623627789106,2.2722463096554852,26.44,15.89,30
PRPO,2020-09-10,20.926479262413093,3.572094381609696,26.44,12.56,30
PRPO,2020-09-22,17.35245823987025,3.5913405974809938,24.91,12.26,30
PRPO,2020-09-28,15.919492333329263,2.062956610923591,23.34,12.26,27
PRPO,2020-10-01,15.369012208328755,1.3004427413222204,18.31,12.26,24
PRPO,2020-10-27,6.355614724150532,4.189540289366444,11.76,0.43,17
PRPO,2020-10-28,6.355614724150532,4.189540289366444,11.76,0.43,17
PRPO,2021-06-30,21.213244069087718,2.154502696340369,24.38,13.54,25
PRPO,2021-07-08,22.405944909479988,1.5447333586538914,27.83,18.48,30
PRPO,2021-07-13,22.541319590181388,1.518166612068638,27.83,18.48,30
PRPO,2021-07-15,22.640875201856186,1.534759885253417,27.83,18.48,30
PRPO,2021-07-21,22.9867577422473,1.6151832752375976,27.83,18.48,30
PRPO,2021-07-29,24.14607342337468,1.309833310457315,28.83,20.95,30
PRPO,2021-09-07,20.52676933967332,1.8666349732189598,26.79,17.51,30
PRPO,2021-09-09,20.143546444050425,1.6918861371528824,26.79,17.08,30
PRPO,2021-09-14,19.732719873573842,1.8346492456941847,26.79,15.74,30
PRPO,2021-09-21,18.290102960650287,1.3339043119357505,21.92,14.55,30
PRPO,2021-09-27,17.38589092361325,1.952305215462686,21.02,12.12,30
PRPO,2021-11-02,9.796498397435903,4.580555459334494,19.05,4.5,26
PRPO,2022-05-04,4.387373949579835,1.0411404593747955,6.22,3.5,2
PRPO,2022-05-16,11.349788436407044,3.601780493724915,16.31,3.5,14
PRPO,2022-05-24,11.898247371793909,3.0920257595335894,16.57,3.5,22
PRPO,2022-06-25,19.81123405508991,2.869080824218871,28.44,14.04,30
PRPO,2022-07-06,21.623989637626657,2.0655763136671106,28.44,16.59,30
PRPO,2022-07-11,22.653685165601445,2.036048573545123,29.3,18.21,30
PRPO,2022-07-12,22.747074054490334,2.0393098632193145,29.3,18.21,30
PRPO,2022-07-13,22.767885516139426,2.0721619584229667,29.3,18.21,29
PRPO,2022-07-20,23.806144248884344,2.2246055981034916,29.3,18.23,29
PRPO,2022-08-04,24.19218306933549,1.5713679443973658,29.3,20.56,29
PRPO,2022-09-08,21.749091343014747,1.2732970570342943,25.74,18.47,30
PRPO,2022-09-12,21.351997775763287,1.7085091616931847,25.74,16.73,30
PRPO,2022-09-13,21.227261664652172,1.8253294321761355,25.74,16.73,30
PRPO,2022-09-20,19.69639670208322,2.4224399887029557,24.68,14.85,30
PRPO,2022-09-26,18.103049479861003,2.532857868768195,22.67,13.1,30
PRPO,2022-10-31,8.769473865027058,3.5888752625998106,16.36,3.15,26
PRPO,2022-11-01,8.476420980411671,3.466768462087966,16.36,3.15,26
PRPO,2023-05-15,16.1768567251462,2.2493743666394854,19.07,12.02,6
PRPO,2023-05-17,16.770463909107875,2.1976564773101672,19.72,12.02,8
PRPO,2023-05-22,16.547373693230263,1.9180461932311583,19.72,12.02,13
PRPO,2023-06-28,23.374825462070085,2.307108198710724,29.52,17.31,30
PRPO,2023-06-29,23.412450462070087,2.2828895763341306,29.52,17.31,30
PRPO,2023-07-01,23.506986548176652,2.262752683190757,29.52,17.31,30
PRPO,2023-07-05,23.578829828957435,2.301959513116732,29.52,17.31,30
PRPO,2023-07-10,22.691882604201904,1.7181485095328648,28.13,17.31,30
PRPO,2023-07-17,22.108749186498816,1.8957159863075,28.13,17.31,30
PRPO,2023-07-24,21.868460222233907,1.8525763367355004,28.13,17.31,30
PRPO,2023-07-29,22.72526434681303,2.0422136195526632,28.84,19.25,30
PRPO,2023-09-05,21.47305870166468,1.2232295118962033,25.43,18.44,30
PRPO,2023-09-08,21.193106386849866,1.1558859934675791,25.43,18.44,30
PRPO,2023-09-12,20.837714846445827,1.383546126529309,25.43,17.26,30
PRPO,2023-09-18,20.14187237462618,2.0162097532520167,25.43,16.2,30
PRPO,2023-09-26,19.284944745069748,2.30970360011131,25.32,16.2,30
PRPO,2023-10-31,10.937083333333337,3.2561586903384545,19.04,5.28,26
PRPO,2023-11-01,10.639550000000003,2.9405376529909213,18.72,5.28,25
PRPO,2024-04-30,9.40836450945626,1.1271262952751653,11.35,7.6,6
PRPO,2024-05-08,9.51303290053301,1.2667147780568762,11.98,7.36,14
PRPO,2024-06-29,18.87701122700503,2.06749760535528,25.95,14.48,30
PRPO,2024-07-10,20.290522914427974,1.4896878566780762,25.95,16.87,30
PRPO,2024-07-11,20.562283573342704,1.7445894649426636,28.8,16.87,30
PRPO,2024-07-22,22.71488267782415,2.616556493115335,29.16,18.61,30
PRPO,2024-07-24,23.05618730745378,2.713560508247717,29.16,18.61,30
PRPO,2024-07-25,23.14770976608262,2.738170740826709,29.16,18.61,30
PRPO,2024-08-03,24.82293108250774,1.8846452225064632,29.16,19.37,30
PRPO,2024-09-04,21.161683291245794,1.407451263512454,24.71,17.74,30
PRPO,2024-09-09,21.039127377377376,1.403293019691178,24.71,17.75,30
PRPO,2024-09-10,21.056251370936153,1.3877821243475565,24.71,17.95,30
PRPO,2024-09-11,21.039431926491705,1.395935390467466,24.71,17.95,30
PRPO,2024-09-16,20.892963931322626,1.4984555707968552,24.71,17.95,30
PRPO,2024-10-30,10.869560467633146,2.069389373331347,17.22,7.75,30
PRPO,2024-10-31,10.59906741207759,1.9120534974154924,15.29,7.15,30
SUGG,2017-09-06,29.864218042808684,0.7544307562154003,35.51,27.76,18
SUGG,2017-09-07,29.797866654590685,0.7881580255540771,35.51,27.49,19
SUGG,2017-09-12,29.187907249484613,1.5500183284745543,35.51,24.19,24
SUGG,2017-09-14,28.992383645451216,1.6839504290059255,35.51,24.19,26
SUGG,2017-09-18,28.868844656918807,1.6356399604026648,35.51,24.19,29
SUGG,2017-10-31,25.677377800334334,2.2530095701174364,32.45,19.36,30
SUGG,2017-11-03,25.151238180451294,2.733433281488002,32.45,19.17,30
SUGG,2018-02-12,14.589928913011393,2.5137151564485527,21.36,9.82,30
SUGG,2018-02-14,15.102443196433597,2.926864740061914,23.39,9.82,30
SUGG,2018-05-09,23.87342083322463,1.9912540842756432,31.48,19.96,30
SUGG,2018-05-10,23.94892280553018,1.982316604839468,31.48,19.96,29
SUGG,2018-05-14,24.301612849574028,1.8872918742045184,31.48,19.97,25
SUGG,2018-05-17,24.565376636772655,1.7874240810860875,31.48,19.97,22
SUGG,2018-06-27,30.13244205128206,0.7708346223785415,34.99,28.68,5
SUGG,2018-07-02,30.13244205128206,0.7708346223785415,34.99,28.68,5
SUGG,2018-07-09,30.13244205128206,0.7708346223785415,34.99,28.68,5
SUGG,2018-07-11,30.48344129273505,1.102066974847456,35.32,28.68,6
SUGG,2018-07-16,31.026987188529866,1.0854848147148797,35.63,28.68,11
SUGG,2018-07-30,30.08226537685761,1.537631203038582,35.63,26.51,20
SUGG,2018-08-01,29.983598149151735,1.497497242854224,35.63,26.51,22
SUGG,2018-09-10,29.80378054913497,0.8766749021112894,35.36,27.24,30
SUGG,2018-09-11,29.730519679569753,0.7848309279323641,35.36,27.24,30
SUGG,2018-09-14,29.707627377884457,0.7773125705085774,35.36,27.24,30
SUGG,2018-09-17,29.827903544093843,0.9230428437483096,35.36,27.24,30
SUGG,2018-10-02,30.05858534212573,0.993541345247655,35.35,27.76,30
SUGG,2018-10-29,27.10509076860523,2.121468943146165,34.03,21.76,30
SUGG,2018-10-30,26.875472713049675,2.1928567606938842,34.03,21.73,30
SUGG,2019-02-14,15.820243874672668,2.332837229940714,23.91,11.68,22
SUGG,2019-02-15,15.912061588036957,2.321349035367099,23.91,11.68,23
SUGG,2019-04-24,23.654729880450088,2.0680756250314545,29.77,19.61,30
SUGG,2019-04-30,24.621049114940668,1.8501552335993563,31.93,19.82,30
SUGG,2019-05-08,26.009686488962558,1.43064185357377,33.1,22.11,30
SUGG,2019-05-15,26.59895878238551,1.7407911854807692,33.1,22.11,30
SUGG,2019-06-21,29.87763302395785,1.3178923898093646,35.92,27.25,30
SUGG,2019-07-01,30.37490310127205,1.6336957513191304,35.86,27.25,30
SUGG,2019-07-09,30.38620101627056,1.7112235908997693,35.86,27.25,27
SUGG,2019-07-11,30.599504763087065,1.6135933377534273,35.86,27.25,27
SUGG,2019-07-15,31.08746982227063,1.4001849680583764,35.86,27.69,27
SUGG,2019-07-24,31.555969495781707,0.8304523064101116,35.86,28.98,27
SUGG,2019-07-31,30.910877518707423,1.146326013517822,35.82,27.86,27
SUGG,2019-09-10,30.390685783779684,1.3071136876864022,35.6,27.35,30
SUGG,2019-09-19,30.15380593265215,0.9385127812867402,35.6,27.74,30
SUGG,2019-09-25,29.656480043981258,1.2121541995128915,35.6,26.89,30
SUGG,2019-10-28,26.643923693202513,1.3381832576564485,30.89,23.97,30
SUGG,2019-10-29,26.609120238487293,1.3053539149761675,30.89,23.97,30
SUGG,2020-02-10,16.43483323627669,1.976044519675469,20.84,13.57,30
SUGG,2020-02-11,16.410284685552053,1.9603197172484317,20.84,13.57,30
SUGG,2020-06-08,26.817750869308732,1.2988568910032745,29.48,23.43,30
SUGG,2020-06-15,27.39793520770712,0.6334220520112317,29.48,25.22,30
SUGG,2020-06-16,27.46743661062519,0.6007530494203375,29.48,25.91,30
SUGG,2020-06-22,27.671265481671625,0.5357318397633608,29.48,26.36,30
SUGG,2020-07-06,28.471555896014323,1.1632765576772486,31.75,26.36,30
SUGG,2020-07-07,28.527150098912873,1.1301534862399827,31.75,26.36,30
SUGG,2020-07-13,28.94192698966866,0.805016359170543,31.75,26.97,27
SUGG,2020-07-15,29.014393122234612,0.7893166222130412,31.75,27.2,25
SUGG,2020-07-20,29.280725222644566,0.6384526073240284,31.75,27.92,20
SUGG,2020-07-22,29.39805289710704,0.55659651966308,31.75,27.92,18
SUGG,2020-09-10,29.491285520712374,0.3374415383185565,30.32,28.93,4
SUGG,2020-09-22,28.752794471876587,1.0803541833559829,30.32,25.48,16
SUGG,2020-09-28,28.021965425371437,1.534653870210274,30.32,25.24,22
SUGG,2020-10-01,27.83999166936727,1.5302195981507707,30.32,25.24,25
SUGG,2020-10-27,25.63879190089782,0.980379461496973,28.09,23.47,30
SUGG,2020-10-28,25.63647340342307,0.9782932799040035,28.09,23.47,30
SUGG,2021-04-14,21.486246811057228,0.93896367210521825,24.1,19.8,7
SUGG,2021-04-20,22.239573002157915,1.1277707876054872,24.98,19.8,13
SUGG,2021-04-27,22.93672968824475,1.4315809739047372,26.65,19.8,20
SUGG,2021-06-30,28.963751927473822,1.079808350933911,33.55,26.48,30
SUGG,2021-07-08,28.749740325707847,1.1157836029951,33.55,26.44,30
SUGG,2021-07-13,28.61265161886782,0.9647805944161703,32.21,26.44,30
SUGG,2021-07-15,28.667346155775743,1.011585292900595,32.21,26.44,30
SUGG,2021-07-21,28.970145531988877,1.2892650516683113,34.21,26.44,30
SUGG,2021-07-29,29.72197280891115,1.246917544326508,34.21,26.44,30
SUGG,2021-09-07,30.203564862003315,1.042132124897688,34.83,28.06,30
SUGG,2021-09-09,30.10718038776884,1.0262273006038611,34.83,28.06,30
SUGG,2021-09-14,29.858441248418274,1.0981633267419886,34.83,27.84,30
SUGG,2021-09-21,29.437504623432105,0.914297782003274,34.83,27.58,30
SUGG,2021-09-27,29.06729630147661,0.9347046416300706,34.83,26.68,30
SUGG,2021-11-02,25.82377006887454,1.8062986310829485,29.82,20.72,30
SUGG,2022-02-14,14.521504760770256,1.5396414892004258,19.44,11.34,30
SUGG,2022-02-16,14.447100521004174,1.487831399293689,19.44,11.34,30
SUGG,2022-04-27,24.306645226528527,1.527068549865167,30.78,20.6,30
SUGG,2022-05-04,25.10120897717639,1.535016565644394,31.09,21.17,30
SUGG,2022-05-16,26.501006145556136,1.604604076735306,34.02,23.25,30
SUGG,2022-05-24,27.599789179070115,1.6929961864987,34.02,23.8,30
SUGG,2022-06-25,30.66469837806139,1.1332769311554751,35.87,27.37,30
SUGG,2022-07-06,31.01991225244036,0.7950376766697919,35.87,28.18,30
SUGG,2022-07-11,31.104163683472724,0.7724700856811988,35.87,29.12,30
SUGG,2022-07-12,31.11702036195972,0.7636417164151669,35.87,29.12,30
SUGG,2022-07-13,31.1735481397375,0.7296649811519078,35.87,29.12,30
SUGG,2022-07-20,31.056892779423606,0.7438209632895821,35.9,29.12,30
SUGG,2022-08-04,31.65586228307793,0.8494205848429195,35.9,29.29,30
SUGG,2022-09-08,30.874974630023694,0.7026587837406962,35.84,28.81,30
SUGG,2022-09-12,30.60367115926964,0.8840779233610412,35.84,27.91,30
SUGG,2022-09-13,30.581811230191626,0.90388782348397,35.84,27.91,30
SUGG,2022-09-20,30.057307102068023,1.1510442356046973,35.84,27.32,30
SUGG,2022-09-26,29.727219255892066,1.2092954857430824,35.84,27.25,30
SUGG,2022-10-31,24.178327626878765,1.741716326788743,29.2,19.88,30
SUGG,2022-11-01,24.185007843680932,1.746452065637661,29.2,19.88,30
SUGG,2023-02-07,16.83100178467215,2.054175796715034,24.89,12.63,30
SUGG,2023-02-08,16.877114292731466,2.063168302245291,24.89,10.56,30
SUGG,2023-05-09,24.736660825833745,1.3089979867941122,30.79,21.46,30
SUGG,2023-05-15,25.750797384532806,1.4012897797340114,31.73,23.02,30
SUGG,2023-05-17,25.917123027567143,1.6300384917952302,34.53,23.02,30
SUGG,2023-05-22,26.761058356473818,1.8924928977043958,34.53,23.43,30
SUGG,2023-06-28,28.826703147064787,1.2640856834279575,33.73,25.47,30
SUGG,2023-06-29,28.980283256671495,1.37510694274799,34.37,26.15,30
SUGG,2023-07-01,29.253812489475727,1.513064914263063,34.4,26.34,30
SUGG,2023-07-05,29.877323446169278,1.6476588451150285,35.77,26.35,30
SUGG,2023-07-10,30.46607551760166,1.7531773977111749,35.86,26.52,30
SUGG,2023-07-17,30.95320216788368,1.6568342338101094,35.86,26.52,30
SUGG,2023-07-24,31.71899870455575,1.0769399353062492,35.86,27.38,30
SUGG,2023-07-29,31.714628789278134,0.9938538163636194,35.86,29.21,30
SUGG,2023-09-05,31.651101482977705,1.3721392939046388,35.69,28.49,30
SUGG,2023-09-08,31.514500848170183,1.3217335339739664,35.69,28.49,30
SUGG,2023-09-12,31.00895763180315,1.0965048124956236,35.69,28.23,30
SUGG,2023-09-18,30.64442565418451,0.9414826404711906,35.69,28.23,30
SUGG,2023-09-26,29.988329756554318,1.0433266573245012,35.69,27.35,30
SUGG,2023-10-31,24.703548144664122,1.4420802027702744,29.94,21.9,30
SUGG,2023-11-01,24.6713884224419,1.420503884571456,29.94,21.9,30
SUGG,2024-02-07,15.354335301249519,2.1077776243220083,21.51,11.39,27
SUGG,2024-02-08,15.36270658920414,2.1068551439772865,21.51,11.39,27
SUGG,2024-04-15,22.40327789327967,1.217831670970487,28.97,19.77,30
SUGG,2024-04-22,23.46347478190223,2.2692643626446167,31.9,19.77,30
SUGG,2024-04-30,24.389434154620766,2.0149947140422513,31.9,20.87,30
SUGG,2024-05-08,25.97064778059285,2.31206581882255,33.04,21.2,30
SUGG,2024-06-29,30.47907704705523,1.2437659977101534,34.91,27.03,30
SUGG,2024-07-10,31.105494822382656,0.771626036367162,35.57,28.55,30
SUGG,2024-07-11,31.08209204460488,0.7657088248335423,35.57,28.55,30
SUGG,2024-07-22,31.499978171192062,0.4992424798748574,35.75,29.47,30
SUGG,2024-07-24,31.55671970387753,0.4846907123276489,35.75,29.47,30
SUGG,2024-07-25,31.57168590434373,0.49094980151755785,35.75,29.47,30
SUGG,2024-08-03,31.4436793815721,0.6313588941253094,35.75,28.98,30
SUGG,2024-09-04,30.837720376637407,1.2510193997425896,35.35,26.7,30
SUGG,2024-09-09,30.969521042999048,0.8188978806520816,35.35,28.75,30
SUGG,2024-09-10,30.917535857813863,0.8778482159768652,35.35,28.69,30
SUGG,2024-09-11,30.829848357813862,0.951807107108583,35.35,28.35,30
SUGG,2024-09-16,30.2042826517748,1.2478901406520013,35.35,27.33,30
SUGG,2024-10-30,25.128962912833014,2.5602596930312296,32.1,20.91,30
SUGG,2024-10-31,24.973358746166348,2.4898309732624355,32.1,20.91,30
TOOK,2019-07-31,16.16250714285714,0.8666598650472205,17.51,15.03,5
TOOK,2019-09-19,7.495,0.007071067811865324,7.5,7.49,2
TOOK,2019-09-25,7.495,0.007071067811865324,7.5,7.49,2
TOOK,2021-06-30,8.884043478260871,0.1880289162494299,9.31,8.43,2
TOOK,2021-07-08,10.074815083331458,1.0124509671682806,11.96,8.43,10
TOOK,2021-07-13,10.808389017608192,1.39388469154754,14.52,8.43,15
TOOK,2021-07-15,11.125539329262129,1.5822955919114485,14.52,8.43,17
TOOK,2021-07-21,12.089163068434477,2.215347482064434,17.63,8.43,23
TOOK,2021-07-29,13.206966723143989,2.4856871667977902,17.89,8.43,30
TOOK,2021-09-07,9.698435228774088,1.7153271886110693,13.42,7.58,30
TOOK,2021-09-09,9.339071673742385,1.4912534759234457,13.14,7.58,30
TOOK,2021-09-14,8.689359097808117,0.8949406006814047,11.12,7.56,28
TOOK,2021-09-21,8.288943927812547,0.508368391763212,9.65,7.56,21
TOOK,2021-09-27,8.01067361283465,0.22395916809401029,9.43,7.56,15
TOOK,2022-06-25,7.14,NA,8.22,5.32,1
TOOK,2022-07-06,11.313809444190774,3.0844389724295866,17.8,5.32,12
TOOK,2022-07-11,12.938091936693247,3.668818677595873,18.49,5.32,17
TOOK,2022-07-12,13.193799792062139,3.7209419985220764,18.49,5.32,18
TOOK,2022-07-13,13.353217027886622,3.682266040654715,18.49,5.32,19
TOOK,2022-07-20,13.21364898191715,3.143733395315694,18.49,5.32,26
TOOK,2022-08-04,13.564744833051023,2.2810735184351225,18.49,10.24,26
TOOK,2022-09-08,9.599032801418437,0.41533497086717,10.83,8.78,30
TOOK,2022-09-12,9.373484190307328,0.4330365651484447,10.7,8.14,30
TOOK,2022-09-13,9.291914745862883,0.43051050804046215,10.31,8.04,30
TOOK,2022-09-20,8.871991134751774,0.6821303766270181,10.12,7.29,30
TOOK,2022-09-26,8.767358525413712,0.7239889594421255,10.12,7.29,24
TOOK,2023-06-29,9.58147058823529,NA,9.95,9.21,1
TOOK,2023-07-01,9.98861519607843,0.44051566677935394,11.94,9.21,3
TOOK,2023-07-05,10.671984975808499,0.9291473344910745,12.41,9.21,7
TOOK,2023-07-10,11.278814152554958,1.037771266307529,12.93,9.21,12
TOOK,2023-07-17,11.665225749006378,1.0081730756797835,15.19,9.21,19
TOOK,2023-07-24,12.736555718420885,2.1558000732340834,19.2,9.21,26
TOOK,2023-07-29,13.720584287420753,2.7348161794950685,19.8,9.44,30
TOOK,2023-09-05,12.197980486880743,2.773852343001879,17.47,8.35,27
TOOK,2023-09-08,11.221128635028892,2.5653811133913367,16.59,7.4,27
TOOK,2023-09-12,10.14952162114846,2.237574518006388,15.06,7.07,28
TOOK,2023-09-18,9.067040229885057,1.8639378441595695,13.02,6.55,29
TOOK,2023-09-26,8.142132936507938,1.1439708535722197,10.19,6.55,21
TOOK,2024-06-29,11.915441919191933,0.08424586744016925,12.79,10.63,3
TOOK,2024-07-10,11.994940366396893,1.4407493219214191,17.21,9.56,14
TOOK,2024-07-11,11.898908880977526,1.4372963610371745,17.21,9.56,15
TOOK,2024-07-22,12.576283091221411,1.5201802100242061,17.21,9.56,26
TOOK,2024-07-24,12.84309349812551,1.7729629609728366,18.65,9.56,28
TOOK,2024-07-25,13.008633377500493,1.9559738129751847,18.65,9.56,29
TOOK,2024-08-03,13.392970480110787,2.2097110764347456,19.04,9.56,30
TOOK,2024-09-04,10.457629580378255,1.6475007428194894,13.53,7.69,30
TOOK,2024-09-09,9.669257504354862,1.6031126981106334,13.05,7.4,30
