"","siteID","date","meanTemp","maxTemp","minTemp"
"13046","BLWA","2024-09-18",26.8097826086957,27.11,26.63
"13047","BLWA","2024-09-19",26.9711904761905,27.35,26.66
"13048","BLWA","2024-09-20",27.3712765957447,27.82,26.9
"13049","BLWA","2024-09-21",27.7185,28.27,27.44
"13050","BLWA","2024-09-22",27.863488372093,28.13,27.48
"13051","BLWA","2024-09-23",28.0158695652174,28.21,27.84
"13052","BLWA","2024-09-24",28.2647916666667,28.44,28.09
"13053","BLWA","2024-09-25",28.2222916666667,28.51,28.05
"13054","BLWA","2024-09-26",27.7320833333333,28.12,27.49
"13055","BLWA","2024-09-27",27.4458333333333,27.84,26.94
"13056","BLWA","2024-09-28",27.2129166666667,27.71,26.75
"13057","BLWA","2024-09-29",27.1229166666667,27.9,26.65
"13058","BLWA","2024-09-30",27.2959574468085,28.19,26.68
"13059","BLWA","2024-10-01",27.3552083333333,28.44,26.81
"13060","BLWA","2024-10-02",27.3710416666667,27.8,26.89
"13061","BLWA","2024-10-03",27.79725,29.18,27.14
"13062","BLWA","2024-10-04",27.6976595744681,28.68,27.19
"13063","BLWA","2024-10-05",27.8422916666667,28.44,27.06
"13064","BLWA","2024-10-06",27.60375,28.7,26.95
"13065","BLWA","2024-10-07",27.5765217391304,28.73,26.87
"13066","BLWA","2024-10-08",27.21375,27.98,26.8
"13067","BLWA","2024-10-09",27.1220833333333,27.83,26.76
"13068","BLWA","2024-10-10",27.0264583333333,27.83,26.58
"13069","BLWA","2024-10-11",26.8983333333333,27.77,26.6
"13070","BLWA","2024-10-12",26.9129166666667,27.94,26.34
"13071","BLWA","2024-10-13",26.7342553191489,28.29,26.1
"13072","BLWA","2024-10-14",26.402,27.86,25.91
"13073","BLWA","2024-10-15",25.879375,26.35,25.55
"13074","BLWA","2024-10-16",25.5939583333333,26.47,24.99
"13075","BLWA","2024-10-17",24.74,25.16,24.36
"13076","BLWA","2024-10-18",24.35125,25.15,23.8
"13077","BLWA","2024-10-19",23.9152083333333,24.62,23.42
"13078","BLWA","2024-10-20",23.4571739130435,24.28,22.97
"13079","BLWA","2024-10-21",23.1622222222222,24.22,22.65
"13080","BLWA","2024-10-22",23.1422727272727,24.55,22.41
"13081","BLWA","2024-10-23",23.0736956521739,24.64,22.28
"13082","BLWA","2024-10-24",23.46675,25.35,22.26
"13083","BLWA","2024-10-25",23.1169565217391,24.23,22.3
"13084","BLWA","2024-10-26",23.2932608695652,25.71,22.43
"13085","BLWA","2024-10-27",23.3388372093023,25.21,22.61
"13086","BLWA","2024-10-28",23.668,24.77,22.89
"13087","BLWA","2024-12-18",14.173125,14.78,14.04
"13088","BLWA","2024-12-19",14.4189130434783,15.56,13.92
"13089","BLWA","2024-12-20",14.0125,14.82,13.64
"13090","BLWA","2024-12-21",13.5095652173913,13.95,13.15
"13091","BLWA","2024-12-22",13.2791666666667,13.78,13.04
"13092","BLWA","2024-12-23",13.228125,13.91,12.94
"13093","BLWA","2024-12-24",13.21,13.72,12.96
"13094","BLWA","2024-12-25",13.6055555555556,15.28,13.07
"13095","BLWA","2024-12-26",13.1895744680851,14.79,12.58
"13096","BLWA","2024-12-27",13.02125,13.56,12.58
"13097","BLWA","2024-12-28",13.1566666666667,13.77,12.77
"13098","BLWA","2024-12-29",13.0334782608696,13.47,12.78
"13099","BLWA","2024-12-30",13.3295833333333,13.58,12.96
"13100","BLWA","2024-12-31",12.870652173913,13.25,12.57
"13101","BLWA","2025-01-01",13.5255,13.62,13.14
"13102","BLWA","2025-01-02",13.3497916666667,13.63,12.97
"13103","BLWA","2025-01-03",12.946875,13.18,12.72
"13104","BLWA","2025-01-04",12.6653191489362,13,12.33
"13105","BLWA","2025-01-05",12.3766666666667,12.59,12.21
"13106","BLWA","2025-01-06",12.3652083333333,12.5,12.18
"13107","BLWA","2025-01-07",11.9858333333333,12.42,11.64
"13108","BLWA","2025-01-08",11.4158695652174,11.71,10.99
"13109","BLWA","2025-01-09",11.0014583333333,11.33,10.54
"13110","BLWA","2025-01-10",10.6621739130435,11.34,10.33
"13111","BLWA","2025-01-11",10.0725,10.31,9.85
"13112","BLWA","2025-01-12",9.80833333333333,10.36,9.35
"13113","BLWA","2025-01-13",9.48276595744681,9.92,9.27
"13114","BLWA","2025-01-14",9.40270833333333,9.79,9.16
"13115","BLWA","2025-01-15",9.37770833333333,9.95,9.12
"13116","BLWA","2025-01-16",9.37913043478261,9.99,9.14
"13117","BLWA","2025-01-17",9.41895833333333,10,9.12
"13118","BLWA","2025-01-18",9.62844444444444,10.2,9.21
"13119","BLWA","2025-01-19",9.91295454545455,10.01,9.65
"13120","BLWA","2025-01-20",9.79145833333333,9.93,9.55
"13121","BLWA","2025-01-21",9.44708333333333,9.86,9.24
"13122","BLWA","2025-01-22",9.065,9.39,8.82
"13123","BLWA","2025-01-23",8.65702127659574,9.15,8.29
"13124","BLWA","2025-01-24",8.52208333333333,9,8.2
"13125","BLWA","2025-01-25",8.64617021276596,9.2,8.15
"13126","BLWA","2025-01-26",8.9009756097561,9.6,8.35
"13127","BLWA","2025-01-27",9.08133333333333,10.88,8.54
"13128","BLWA","2025-01-28",9.00479166666667,9.46,8.53
"13129","BLWA","2025-01-29",8.87214285714286,9.71,8.61
"13130","BLWA","2025-01-30",8.93125,9.57,8.75
"13131","BLWA","2025-01-31",8.95354166666667,9.18,8.7
"13132","BLWA","2025-02-01",9.02541666666667,9.24,8.88
"13133","BLWA","2025-02-02",9.17022727272727,9.76,8.86
"13134","BLWA","2025-02-03",9.26956521739131,9.53,8.86
"13135","BLWA","2025-02-04",9.70977777777778,9.94,9.27
"13136","BLWA","2025-02-05",10.2886956521739,10.57,9.84
"13137","BLWA","2025-02-06",10.986170212766,11.3,10.58
"13138","BLWA","2025-02-07",11.82,12.26,11.17
"13139","BLWA","2025-02-08",12.2488095238095,12.7,11.89
"13140","BLWA","2025-02-09",12.6270212765957,13.07,12.37
"13141","BLWA","2025-02-10",12.6633333333333,12.9,12.46
"13142","BLWA","2025-02-11",12.4591489361702,12.6,12.32
"13143","BLWA","2025-02-12",12.5909302325581,12.9,12.32
"13144","BLWA","2025-02-13",12.6345833333333,12.85,12.55
"13145","BLWA","2025-02-14",12.6762962962963,13.17,12.1
"13146","BLWA","2025-02-15",11.2531578947368,12.03,10.45
"13147","BLWA","2025-02-16",11.035,11.08,10.99
"13148","BLWA","2025-02-17",11.5077419354839,11.61,11.16
"13149","BLWA","2025-02-18",11.5634042553191,11.68,11.41
"13150","BLWA","2025-02-19",11.6881818181818,11.78,11.48
"13151","BLWA","2025-02-20",11.6046666666667,11.74,11.3
"13152","BLWA","2025-02-21",11.2345833333333,11.46,10.93
"13153","BLWA","2025-02-22",10.9230434782609,11.12,10.69
"13154","BLWA","2025-02-23",10.5764583333333,10.74,10.33
"13155","BLWA","2025-02-24",10.38625,10.52,10.28
"13156","BLWA","2025-02-25",10.5570833333333,10.83,10.27
"13157","BLWA","2025-02-26",10.8131818181818,11.06,10.43
"13158","BLWA","2025-02-27",11.134375,11.33,10.69
"13159","BLWA","2025-02-28",11.53625,11.75,11.25
"13160","BLWA","2025-03-01",11.8908888888889,12.06,11.39
"13161","BLWA","2025-03-02",12.2666666666667,12.54,11.88
"13162","BLWA","2025-03-03",12.4716666666667,12.74,12.08
"13163","BLWA","2025-03-04",12.6427083333333,13.42,12.38
"13164","BLWA","2025-03-05",12.9659574468085,13.32,12.45
"13165","BLWA","2025-03-06",12.8070833333333,12.96,12.53
"13166","BLWA","2025-03-07",12.6683333333333,12.95,12.37
"13167","BLWA","2025-03-08",12.6326086956522,12.8,12.34
"13168","BLWA","2025-03-09",12.9991666666667,13.2,12.7
"13169","BLWA","2025-03-10",13.0425,13.22,12.83
"13170","BLWA","2025-03-11",13.3166666666667,13.8,12.97
"13171","BLWA","2025-03-12",13.6560975609756,14.93,13.07
"13172","BLWA","2025-03-13",13.9088888888889,14.68,13.26
"13173","BLWA","2025-03-14",14.28225,15.91,13.66
"13174","BLWA","2025-03-15",14.8526086956522,15.48,14.28
"13175","BLWA","2025-03-16",15.3322916666667,16.66,14.55
"13176","BLWA","2025-03-17",16.66375,17.51,15.57
"13177","BLWA","2025-03-18",16.0535,16.38,15.8
"13178","BLWA","2025-03-19",15.8310526315789,16.24,15.34
"13179","BLWA","2025-03-20",15.1145833333333,15.45,14.57
"13180","BLWA","2025-03-21",14.4741666666667,14.63,14.25
"13181","BLWA","2025-03-22",14.57125,14.79,14.26
"13182","BLWA","2025-03-23",14.8625,15.07,14.45
"13183","BLWA","2025-03-24",15.3591666666667,15.57,14.78
"13184","BLWA","2025-03-25",15.4802083333333,15.91,15.27
"13185","BLWA","2025-03-26",15.5789583333333,15.79,15.27
"13186","BLWA","2025-03-27",15.7989583333333,15.9,15.38
"13187","BLWA","2025-03-28",16.4225,16.58,15.8
"13188","BLWA","2025-03-29",16.8997916666667,17.3,16.58
"13189","BLWA","2025-03-30",17.1097916666667,17.59,16.83
"13190","BLWA","2025-03-31",17.2620833333333,17.64,17.03
"13191","BLWA","2025-04-01",17.9244680851064,18.5,17.27
"13192","BLWA","2025-04-02",18.4590909090909,18.79,18.06
"13193","BLWA","2025-04-03",18.9679166666667,19.18,18.54
"13194","BLWA","2025-04-04",19.6116666666667,19.8,19.12
"13195","BLWA","2025-04-05",20.1708333333333,20.29,19.82
"13196","BLWA","2025-04-06",20.6295833333333,20.89,20.2
"13197","BLWA","2025-04-07",20.4808333333333,20.66,20.24
"13198","BLWA","2025-04-08",20.16,20.18,20.14
"13199","BLWA","2025-04-09",17.99,18.08,17.84
"13200","BLWA","2025-04-10",18.0453333333333,18.18,17.83
"13201","BLWA","2025-04-11",18.1628888888889,18.44,17.8
"13202","BLWA","2025-04-12",18.2141025641026,18.51,17.95
"13203","BLWA","2025-04-13",18.2186956521739,18.36,18
"13204","BLWA","2025-04-14",18.3652083333333,18.46,18.1
"13205","BLWA","2025-04-15",18.7677083333333,18.94,18.33
"13206","BLWA","2025-04-16",18.9204166666667,19.08,18.71
"13207","BLWA","2025-04-17",19.105625,19.28,18.74
"13208","BLWA","2025-04-18",19.3297777777778,19.41,18.98
"13209","BLWA","2025-04-19",19.7865853658537,20.41,19.32
"13210","BLWA","2025-04-20",20.489756097561,22.15,19.52
"13211","BLWA","2025-04-21",20.755,21.82,20.32
"13212","BLWA","2025-04-22",21.4969047619048,22.47,20.35
"13213","BLWA","2025-04-23",21.2507142857143,21.77,20.73
"13214","BLWA","2025-04-24",20.995,21.22,20.83
"13215","BLWA","2025-04-25",21.5271794871795,21.85,20.93
"13216","BLWA","2025-04-26",21.1345833333333,21.84,20.01
"13217","BLWA","2025-04-27",20.0429268292683,20.1,19.85
"13218","BLWA","2025-04-28",20.6402083333333,20.89,20.09
"13219","BLWA","2025-04-29",21.3158333333333,21.45,20.9
"13220","BLWA","2025-04-30",21.6821739130435,21.99,21.4
"13221","BLWA","2025-05-02",22.7029166666667,22.86,22.61
"13222","BLWA","2025-05-03",23.1036363636364,24.07,22.57
"13223","BLWA","2025-05-04",22.6859090909091,22.94,22.36
"13224","BLWA","2025-05-05",22.3725,22.38,22.36
"13225","BLWA","2025-05-08",20.9171428571429,20.96,20.77
"13226","BLWA","2025-05-09",21.1839130434783,21.28,20.8
"13227","BLWA","2025-05-10",21.423488372093,21.47,21.21
"13228","BLWA","2025-05-11",21.2825925925926,21.37,21.13
"13229","BLWA","2025-05-13",17.8485714285714,21.64,16.06
"13230","BLWA","2025-05-14",20.0953846153846,23.12,18.7
"13231","BLWA","2025-05-15",20.36,20.88,19.81
"13232","BLWA","2025-05-16",22.1407692307692,24.06,21.46
"13233","BLWA","2025-05-17",23.215,23.52,22.91
"13234","BLWA","2025-05-18",21.7664705882353,21.9,21.52
"13235","BLWA","2025-05-19",22.17,22.26,22.02
"13236","BLWA","2025-05-20",22.6768421052632,22.83,22.49
"13237","BLWA","2025-05-21",23.17125,23.28,22.59
"13238","BLWA","2025-05-22",23.346,23.54,23.16
"13239","BLWA","2025-05-23",23.5827083333333,23.72,23.18
"13240","BLWA","2025-05-24",24.1104166666667,24.37,23.69
"13241","BLWA","2025-05-25",24.655,25.06,24.38
"13242","BLWA","2025-05-26",25.0652631578947,25.56,24.87
"13243","BLWA","2025-05-27",24.9558333333333,25.29,24.6
"13244","BLWA","2025-05-28",24.52,24.6,24.28
"13245","BLWA","2025-05-29",24.422,25.31,23.88
"13246","BLWA","2025-06-01",23.8182352941176,23.85,23.78
"13247","BLWA","2025-06-02",24.0733333333333,24.21,23.8
"13248","BLWA","2025-06-03",24.4721276595745,24.64,23.99
"13249","BLWA","2025-06-04",25.1082608695652,25.34,24.68
"13250","BLWA","2025-06-05",25.498085106383,25.86,25.09
"13251","BLWA","2025-06-06",26.041935483871,28.85,25.73
"13252","BLWA","2025-06-07",26.61625,26.85,26.08
"13253","BLWA","2025-06-08",27.3762068965517,27.76,26.71
"13254","BLWA","2025-06-09",26.6265957446809,26.91,26.28
"13255","BLWA","2025-06-10",25.9105882352941,26.24,25.34
"13256","BLWA","2025-06-11",25.622,25.95,25.21
"13257","BLWA","2025-06-12",26.2575609756098,26.37,25.97
"13258","BLWA","2025-06-13",26.4758536585366,26.9,26.18
"13259","BLWA","2025-06-14",26.4430434782609,26.85,26.33
"13260","BLWA","2025-06-15",26.558,27.54,26.37
"13261","BLWA","2025-06-16",26.4040425531915,26.75,26.23
"13262","BLWA","2025-06-17",26.5920512820513,26.71,26.32
"13263","BLWA","2025-06-18",26.9215,27.09,26.7
"13264","BLWA","2025-06-19",23.115,23.35,22.88
"13265","BLWA","2025-06-24",27.2661764705882,27.34,27.11
"13266","BLWA","2025-06-25",27.7568888888889,27.95,27.27
"13267","BLWA","2025-06-26",28.4113333333333,28.69,27.93
"13268","BLWA","2025-06-27",28.5395454545455,28.82,28.38
"13269","BLWA","2025-06-28",28.7190243902439,29.14,28.39
"13270","BLWA","2025-06-29",28.915,29.31,28.43
"13271","BLWA","2025-06-30",29.1004166666667,29.47,28.85
"13272","BLWA","2025-07-01",29.1474468085106,29.55,28.88
"13273","BLWA","2025-07-02",29.0097826086957,29.61,28.54
"13274","BLWA","2025-07-03",28.714375,29.22,28.4
"13275","BLWA","2025-07-04",28.6045833333333,28.78,28.39
"13276","BLWA","2025-07-05",28.6602173913043,29.02,28.4
"13277","BLWA","2025-07-06",28.77275,28.96,28.43
"13278","BLWA","2025-07-07",29.6447058823529,30.72,28.93
"13279","BLWA","2025-07-08",29.8,30.06,29.56
"13280","BLWA","2025-07-18",32.3610526315789,33.49,31.57
"13281","BLWA","2025-07-19",31.57375,31.92,31.35
"13282","BLWA","2025-07-20",32.7255319148936,33.96,31.34
"13283","BLWA","2025-07-21",32.8102564102564,35.28,31.83
"13284","BLWA","2025-07-22",33.5686111111111,35.92,32.16
"13285","BLWA","2025-07-23",33.8946808510638,35.56,32.4
"13286","BLWA","2025-07-24",32.9477777777778,33.32,32.66
"13287","BLWA","2025-07-25",33.2536956521739,34.39,32.71
"13288","BLWA","2025-07-26",32.84125,33.88,32.21
"13289","BLWA","2025-07-27",32.64,34.01,32.13
"13290","BLWA","2025-07-28",33.3351111111111,34.62,32.12
"13291","BLWA","2025-07-29",33.9458333333333,34.7,32.66
"13292","BLWA","2025-07-30",33.8708333333333,35.11,32.97
"13293","BLWA","2025-07-31",33.6511111111111,35.51,32.91
"13294","BLWA","2025-08-01",33.7762222222222,35.74,32.9
"13295","BLWA","2025-08-02",33.19875,34.93,32.46
"13296","BLWA","2025-08-03",32.9397826086957,33.92,32.47
"13297","BLWA","2025-08-04",32.7840425531915,33.49,32.39
"13298","BLWA","2025-08-05",32.3127083333333,32.51,32.1
"13299","BLWA","2025-08-06",32.0104166666667,32.51,31.3
"13300","BLWA","2025-08-07",31.8433333333333,33.3,31.26
"13301","BLWA","2025-08-08",32.1902222222222,33.43,31.33
"13302","BLWA","2025-08-09",32.2876086956522,33.29,31.55
"13303","BLWA","2025-08-10",31.9527083333333,33.05,31.38
"13304","BLWA","2025-08-11",31.7439583333333,32.74,31.23
"13305","BLWA","2025-08-12",31.7589583333333,32.32,31.23
"13306","BLWA","2025-08-13",32.2747916666667,33.08,31.48
"13307","BLWA","2025-08-14",32.6636170212766,34.16,31.59
"13308","BLWA","2025-08-15",32.3509756097561,33.65,31.59
"13309","BLWA","2025-08-16",32.8710869565217,35,31.52
"13310","BLWA","2025-08-17",33.5058695652174,35.53,32.24
"13311","BLWA","2025-08-18",32.9520454545455,34.91,31.95
"13312","BLWA","2025-08-19",33.4512765957447,35.54,31.91
"13313","BLWA","2025-08-20",33.5935555555556,34.55,32.22
"13314","BLWA","2025-08-21",33.4872727272727,35.87,32.35
"13315","BLWA","2025-08-22",32.5885416666667,33.46,31.97
"13316","BLWA","2025-08-23",32.2710638297872,32.89,31.71
"13317","BLWA","2025-08-24",32.4966666666667,34.03,31.67
"13318","BLWA","2025-08-25",32.241875,33.31,31.68
"13319","BLWA","2025-08-26",32.0072916666667,32.61,31.52
"13320","BLWA","2025-08-27",31.785625,32.48,31.4
"13321","BLWA","2025-08-28",31.85125,32.25,31.46
"13322","BLWA","2025-08-29",31.258125,31.59,30.95
"13323","BLWA","2025-08-30",30.7152083333333,31.32,30.26
"13324","BLWA","2025-08-31",30.455,30.94,30.16
"13325","BLWA","2025-09-01",30.5606818181818,31.84,30.04
"13326","BLWA","2025-09-02",30.4351162790698,31.36,30.03
"13327","BLWA","2025-09-03",30.5170833333333,31.57,30
"13328","BLWA","2025-09-04",30.8425,32.9,29.99
"13329","BLWA","2025-09-05",30.9177777777778,32.82,30.01
"13330","BLWA","2025-09-06",31.166,32.46,30.2
"13331","BLWA","2025-09-07",30.85125,31.47,30.52
"13332","BLWA","2025-09-08",30.5002083333333,31.04,30.08
"13333","BLWA","2025-09-09",30.4852083333333,31.51,30.08
"13334","BLWA","2025-09-10",30.8952083333333,32.03,30.08
"13335","BLWA","2025-09-11",30.656875,31.91,29.99
"13336","BLWA","2025-09-12",30.6408333333333,32.27,30
"13337","BLWA","2025-09-13",30.5372340425532,31.39,30
"13338","BLWA","2025-09-14",30.6070212765957,31.78,29.95
"13339","BLWA","2025-09-15",30.821914893617,32.35,29.93
"13340","BLWA","2025-09-16",30.9372340425532,32.65,29.96
"13341","BLWA","2025-09-17",30.3760465116279,31.33,29.98
"13342","BLWA","2025-09-18",30.8478260869565,32.07,29.98
"13343","BLWA","2025-09-19",31.1070833333333,32.48,30.22
"13344","BLWA","2025-09-20",30.946170212766,32.15,30.35
"13345","BLWA","2025-09-21",30.9189361702128,31.86,30.3
"13346","BLWA","2025-09-22",30.5208695652174,31.66,30.26
"13347","BLWA","2025-09-23",30.5572916666667,31.18,30.28
"13348","BLWA","2025-09-24",30.8065957446809,31.68,30.33
"13349","BLWA","2025-09-25",30.580625,31.41,30.17
"13350","BLWA","2025-09-26",30.3608695652174,31.01,30.08
"13351","BLWA","2025-09-27",30.0942553191489,30.91,29.62
"13352","BLWA","2025-09-28",29.7366666666667,30.52,29.19
"13353","BLWA","2025-09-29",29.5283333333333,30.17,29.07
"13354","BLWA","2025-09-30",29.433829787234,30.16,29.06
"13355","BLWA","2025-10-01",29.6704166666667,30.38,29.06
"13356","BLWA","2025-10-02",29.6760416666667,30.16,29.28
"13357","BLWA","2025-10-03",29.4721428571429,30.2,29.19
"13358","BLWA","2025-10-04",28.969375,29.32,28.51
"13359","BLWA","2025-10-05",28.4627659574468,29.14,28.1
"13360","BLWA","2025-10-06",28.33,28.61,28.14
"13361","BLWA","2025-10-07",28.0541666666667,28.36,27.8
"13362","BLWA","2025-10-08",28.3275,29.54,27.79
"13363","BLWA","2025-10-09",28.19875,28.69,27.82
"13364","BLWA","2025-10-10",28.2879166666667,29.23,27.86
"13365","BLWA","2025-10-11",28.1568085106383,28.81,27.86
"13366","BLWA","2025-10-12",27.9854166666667,28.42,27.59
"13367","BLWA","2025-10-13",27.715,28.62,27.05
"13368","BLWA","2025-10-14",27.1466666666667,27.94,26.56
"13369","BLWA","2025-10-15",26.5827083333333,27.16,26.16
"13370","BLWA","2025-10-16",26.670652173913,28.09,25.84
"13371","BLWA","2025-10-17",26.3789130434783,27.17,25.72
"13372","BLWA","2025-10-18",26.35,27.49,25.64
"13373","BLWA","2025-10-19",26.0375,26.72,25.72
"13374","BLWA","2025-10-20",25.7302083333333,26.6,25.13
"13375","BLWA","2025-10-21",25.1482608695652,25.76,24.74
"13376","BLWA","2025-10-22",24.9991489361702,26.2,24.58
"13377","BLWA","2025-10-23",24.678085106383,25.47,24.2
"13378","BLWA","2025-10-24",24.5995652173913,25.9,23.91
"13379","BLWA","2025-10-25",24.4935416666667,25.5,23.74
"13380","BLWA","2025-10-26",23.7755555555556,24.29,23.58
"13381","BLWA","2025-10-27",23.3064583333333,23.59,22.96
"13382","BLWA","2025-10-28",22.7772916666667,23,22.61
"13383","BLWA","2025-10-29",22.49375,22.61,22.36
"13384","BLWA","2025-10-31",21.008125,21.3,20.81
"13385","BLWA","2025-11-01",20.9639583333333,21.84,20.42
"13386","BLWA","2025-11-02",20.5753191489362,21.2,20.31
"13387","BLWA","2025-11-03",20.2120833333333,20.94,19.84
"13388","BLWA","2025-11-04",19.8685416666667,20.38,19.46
"13389","BLWA","2025-11-05",20.2527083333333,21.76,19.36
"13390","BLWA","2025-11-06",20.189347826087,21.63,19.33
"13391","BLWA","2025-11-07",19.6548780487805,20.78,19.31
"13392","BLWA","2025-11-08",19.715,20.33,19.38
"13393","BLWA","2025-11-09",19.8497872340426,20.38,19.53
"13394","BLWA","2025-11-10",19.528125,20.27,18.99
"13395","BLWA","2025-11-11",18.7272916666667,19.1,18.41
"13396","BLWA","2025-11-12",18.3464583333333,19.15,17.84
"13397","BLWA","2025-11-13",18.3462222222222,19.39,17.84
"13398","BLWA","2025-11-14",18.465,19.33,18.08
"13399","BLWA","2025-11-15",18.7439024390244,19.72,18.13
"13400","BLWA","2025-11-16",18.7856818181818,19.62,18.41
"13401","BLWA","2025-11-17",19.1427083333333,19.83,18.68
"13402","BLWA","2025-11-18",19.1070212765957,20.05,18.66
"13403","BLWA","2025-11-19",19.2447826086957,20.51,18.79
"13404","BLWA","2025-11-20",19.4185714285714,20.3,18.83
"13405","BLWA","2025-11-21",19.3693181818182,20.84,18.75
"13406","BLWA","2025-11-22",18.8189583333333,19.03,18.73
"13407","BLWA","2025-11-23",18.8732608695652,19.88,18.63
"13408","BLWA","2025-11-24",18.4860416666667,18.77,18.19
"13409","BLWA","2025-11-25",18.4154347826087,19.2,18.16
"13410","BLWA","2025-11-26",18.451875,18.74,18.26
"13411","BLWA","2025-11-27",18.011875,18.34,17.61
"13412","BLWA","2025-11-28",17.4854166666667,17.83,17.14
"13413","BLWA","2025-11-29",16.9720833333333,17.41,16.6
"13414","BLWA","2025-11-30",16.5054166666667,16.8,16.35
"13415","BLWA","2025-12-01",16.2141666666667,16.38,16
"13416","BLWA","2025-12-02",15.8420833333333,15.98,15.6
"13417","BLWA","2025-12-03",15.3789583333333,15.58,15.19
"13418","BLWA","2025-12-04",15.4397872340426,15.8,15.24
"13419","BLWA","2025-12-05",15.4783333333333,15.73,15.21
"13420","BLWA","2025-12-06",14.9060416666667,15.18,14.77
"13421","BLWA","2025-12-07",14.8845833333333,15.05,14.75
"13422","BLWA","2025-12-08",14.7989583333333,14.87,14.69
"13423","BLWA","2025-12-09",14.720625,14.81,14.67
"13424","BLWA","2025-12-10",14.8522916666667,15.4,14.41
"13425","BLWA","2025-12-11",14.304375,14.84,13.74
"13426","BLWA","2025-12-12",14.0259574468085,14.59,13.72
"13427","BLWA","2025-12-13",14.2484090909091,15.59,13.76
"13428","BLWA","2025-12-14",14.6461363636364,15.14,14.01
"13429","BLWA","2025-12-15",13.9225,14.37,13.51
"13430","BLWA","2025-12-16",13.4636956521739,14.1,13.08
"13431","BLWA","2025-12-17",13.7178260869565,14.88,13.29
"13432","BLWA","2025-12-18",13.6317777777778,14.87,13.2
"13433","BLWA","2025-12-19",13.4175,13.87,13.15
"13434","BLWA","2025-12-20",13.30875,13.81,13.08
"13435","BLWA","2025-12-21",13.3075,14.03,12.79
"13436","BLWA","2025-12-22",12.69375,13.21,12.47
"13437","BLWA","2025-12-23",12.5591666666667,13.02,12.35
"13438","BLWA","2025-12-24",12.6481578947368,13.7,12.42
"13439","BLWA","2025-12-25",12.9847619047619,15.63,12.46
"13440","BLWA","2025-12-26",13.2831707317073,15.63,12.5
"13441","BLWA","2025-12-27",13.0681395348837,13.91,12.69
"13442","BLWA","2025-12-28",13.5114705882353,14.78,13.05
"13443","BLWA","2025-12-29",13.6940425531915,14.52,13.33
"13444","BLWA","2025-12-30",13.1958333333333,13.63,12.74
"13445","BLWA","2025-12-31",12.6202083333333,13.2,12.19
"13446","BLWA","2026-01-01",12.7013043478261,13.45,12.15
"13447","TOMB","2018-07-25",31.4434782608696,31.7,31.31
"13448","TOMB","2018-07-26",31.8063829787234,32.62,31.28
"13449","TOMB","2018-07-27",32.4325,34.86,31.34
"13450","TOMB","2018-07-28",32.5135555555556,35.05,31.35
"13451","TOMB","2018-07-29",32.1111363636364,33.02,31.46
"13452","TOMB","2018-07-30",32.0586666666667,33.98,31.57
"13453","TOMB","2018-08-03",31.494358974359,32.23,31
"13454","TOMB","2018-08-04",31.6438636363636,33.01,30.85
"13455","TOMB","2018-08-05",31.3067391304348,33.1,30.81
"13456","TOMB","2018-08-06",31.7488095238095,33.99,30.78
"13457","TOMB","2018-08-07",32.5595555555556,35.34,30.8
"13458","TOMB","2018-08-08",32.4610416666667,35.28,30.94
"13459","TOMB","2018-08-09",32.626170212766,35.19,30.8
"13460","TOMB","2018-08-10",31.9135416666667,34.4,30.86
"13461","TOMB","2018-08-11",31.4397916666667,33.3,30.79
"13462","TOMB","2018-08-12",31.4419512195122,32.76,30.66
"13463","TOMB","2018-08-13",31.1193023255814,33.35,30.49
"13464","TOMB","2018-08-14",31.1108510638298,32.45,30.48
"13465","TOMB","2018-08-15",32.0362790697674,33.51,30.5
"13466","TOMB","2018-08-16",32.0091489361702,33.82,30.7
"13467","TOMB","2018-08-17",31.9102325581395,33.53,31.06
"13468","TOMB","2018-08-18",31.6022916666667,32.28,31.19
"13469","TOMB","2018-08-19",31.22375,31.89,30.95
"13470","TOMB","2018-08-20",31.2353333333333,31.96,30.94
"13471","TOMB","2018-08-21",31.045625,31.7,30.75
"13472","TOMB","2018-08-22",31.0574468085106,31.78,30.4
"13473","TOMB","2018-08-23",31.0310416666667,32.84,30.18
"13474","TOMB","2018-08-24",30.5619565217391,31.66,30.04
"13475","TOMB","2018-08-25",30.9541860465116,32.3,30.02
"13476","TOMB","2018-08-26",31.2240476190476,33.96,30.17
"13477","TOMB","2018-08-27",31.2497916666667,32.75,30.23
"13478","TOMB","2018-08-28",31.5831818181818,33.68,30.2
"13479","TOMB","2018-08-29",31.2222916666667,33.04,30.24
"13480","TOMB","2018-08-30",30.4925,31.85,29.91
"13481","TOMB","2018-08-31",30.271914893617,31.51,29.87
"13482","TOMB","2018-09-01",30.1435416666667,31,29.65
"13483","TOMB","2018-09-02",30.023829787234,31.18,29.54
"13484","TOMB","2018-09-03",29.817380952381,31.11,29.4
"13485","TOMB","2018-09-04",29.8691111111111,30.79,29.47
"13486","TOMB","2018-09-05",29.754347826087,30.56,29.38
"13487","TOMB","2018-09-06",27.3161904761905,29.5,25.07
"13488","TOMB","2018-09-07",24.1238888888889,25.04,23.31
"13489","TOMB","2018-09-08",26.7622857142857,27.18,26.36
"13490","TOMB","2018-09-09",26.9990909090909,29.56,26.33
"13491","TOMB","2018-09-10",27.7039473684211,30.21,26.38
"13492","TOMB","2018-09-11",27.027,27.62,26.64
